frame.number,frame.interface_name,frame.time_epoch,ip.id
1272,s1-eth1,1643595144.947841042,0x00004ae5
1273,s1-eth1,1643595144.947853195,0x00004ae6
1274,s1-eth1,1643595144.950458415,0x00004ae7
1275,s1-eth1,1643595144.953831923,0x00004ae8
1276,s1-eth1,1643595144.957235090,0x00004ae9
1277,s1-eth1,1643595144.960534288,0x00004aea
1278,s1-eth1,1643595144.963835001,0x00004aeb
1279,s1-eth1,1643595144.967180394,0x00004aec
1280,s1-eth1,1643595144.970546403,0x00004aed
1281,s1-eth1,1643595144.974322019,0x00004aee
1282,s1-eth1,1643595144.977313947,0x00004aef
1283,s1-eth1,1643595144.980709870,0x00004af0
1284,s1-eth1,1643595144.983873752,0x00004af1
1285,s1-eth1,1643595144.987687910,0x00004af2
1286,s1-eth1,1643595144.992385858,0x00004af3
1287,s1-eth1,1643595144.993791728,0x00004af4
1288,s1-eth1,1643595144.997372937,0x00004af5
1289,s1-eth1,1643595145.000647739,0x00004af6
1290,s1-eth1,1643595145.006299411,0x00004af8
1291,s1-eth1,1643595145.007448473,0x00004af9
1292,s1-eth1,1643595145.012667762,0x00004afa
1293,s1-eth1,1643595145.013888186,0x00004afb
1294,s1-eth1,1643595145.017234140,0x00004afc
1295,s1-eth1,1643595145.020470615,0x00004afd
1296,s1-eth1,1643595145.023926892,0x00004afe
1297,s1-eth1,1643595145.027194129,0x00004aff
1298,s1-eth1,1643595145.030576418,0x00004b00
1299,s1-eth1,1643595145.033765465,0x00004b01
1300,s1-eth1,1643595145.037240159,0x00004b02
1301,s1-eth1,1643595145.040548939,0x00004b03
1302,s1-eth1,1643595145.045015425,0x00004b04
1303,s1-eth1,1643595145.047090868,0x00004b05
1304,s1-eth1,1643595145.050645561,0x00004b06
1305,s1-eth1,1643595145.053837983,0x00004b07
1306,s1-eth1,1643595145.057183373,0x00004b08
1307,s1-eth1,1643595145.060520881,0x00004b09
1308,s1-eth1,1643595145.064369240,0x00004b0a
1309,s1-eth1,1643595145.067446270,0x00004b0b
1310,s1-eth1,1643595145.072340208,0x00004b0c
1311,s1-eth1,1643595145.073959938,0x00004b0d
1312,s1-eth1,1643595145.077423094,0x00004b0e
1313,s1-eth1,1643595145.080788973,0x00004b0f
1314,s1-eth1,1643595145.084092520,0x00004b10
1315,s1-eth1,1643595145.087442465,0x00004b11
1316,s1-eth1,1643595145.090764701,0x00004b12
1317,s1-eth1,1643595145.094090342,0x00004b13
1318,s1-eth1,1643595145.097118386,0x00004b14
1319,s1-eth1,1643595145.100793367,0x00004b15
1320,s1-eth1,1643595145.104056262,0x00004b16
1321,s1-eth1,1643595145.107489972,0x00004b17
1322,s1-eth1,1643595145.110655723,0x00004b18
1323,s1-eth1,1643595145.114012917,0x00004b19
1324,s1-eth1,1643595145.117358874,0x00004b1a
1325,s1-eth1,1643595145.120530130,0x00004b1b
1326,s1-eth1,1643595145.123909577,0x00004b1c
1327,s1-eth1,1643595145.127243400,0x00004b1d
1328,s1-eth1,1643595145.130649854,0x00004b1e
1329,s1-eth1,1643595145.133985742,0x00004b1f
1330,s1-eth1,1643595145.137255763,0x00004b20
1331,s1-eth1,1643595145.140720939,0x00004b21
1332,s1-eth1,1643595145.143991370,0x00004b22
1333,s1-eth1,1643595145.147349963,0x00004b23
1334,s1-eth1,1643595145.150645801,0x00004b24
1335,s1-eth1,1643595145.153876467,0x00004b25
1336,s1-eth1,1643595145.157222373,0x00004b26
1337,s1-eth2,1643595144.943012490,0x00004ae3
1338,s1-eth2,1643595144.950112358,0x00004ae5
1339,s1-eth2,1643595144.951363062,0x00004ae6
1340,s1-eth2,1643595144.952552330,0x00004ae7
1341,s1-eth2,1643595144.955454571,0x00004ae8
1342,s1-eth2,1643595144.958845035,0x00004ae9
1343,s1-eth2,1643595144.962078031,0x00004aea
1344,s1-eth2,1643595144.965458602,0x00004aeb
1345,s1-eth2,1643595144.968896541,0x00004aec
1346,s1-eth2,1643595144.972100906,0x00004aed
1347,s1-eth2,1643595144.976341836,0x00004aee
1348,s1-eth2,1643595144.979035239,0x00004aef
1349,s1-eth2,1643595144.988299592,0x00004af0
1350,s1-eth2,1643595144.996299424,0x00004af1
1351,s1-eth2,1643595145.002086395,0x00004af2
1352,s1-eth2,1643595145.008522817,0x00004af3
1353,s1-eth2,1643595145.013304709,0x00004af4
1354,s1-eth2,1643595145.017108281,0x00004af5
1355,s1-eth2,1643595145.020280471,0x00004af6
1356,s1-eth2,1643595145.022800156,0x00004af8
1357,s1-eth2,1643595145.024938658,0x00004af9
1358,s1-eth2,1643595145.027158947,0x00004afa
1359,s1-eth2,1643595145.029035798,0x00004afb
1360,s1-eth2,1643595145.031000791,0x00004afc
1361,s1-eth2,1643595145.032917799,0x00004afd
1362,s1-eth2,1643595145.034763492,0x00004afe
1363,s1-eth2,1643595145.036242094,0x00004aff
1364,s1-eth2,1643595145.037935992,0x00004b00
1365,s1-eth2,1643595145.039338282,0x00004b01
1366,s1-eth2,1643595145.040926683,0x00004b02
1367,s1-eth2,1643595145.042233046,0x00004b03
1368,s1-eth2,1643595145.046641480,0x00004b04
1369,s1-eth2,1643595145.047806411,0x00004b05
1370,s1-eth2,1643595145.051374016,0x00004b06
1371,s1-eth2,1643595145.054621707,0x00004b07
1372,s1-eth2,1643595145.057902033,0x00004b08
1373,s1-eth2,1643595145.061220577,0x00004b09
1374,s1-eth2,1643595145.065144883,0x00004b0a
1375,s1-eth2,1643595145.068220744,0x00004b0b
1376,s1-eth2,1643595145.073111108,0x00004b0c
1377,s1-eth2,1643595145.074687819,0x00004b0d
1378,s1-eth2,1643595145.078147145,0x00004b0e
1379,s1-eth2,1643595145.081508553,0x00004b0f
1380,s1-eth2,1643595145.084802034,0x00004b10
1381,s1-eth2,1643595145.088153854,0x00004b11
1382,s1-eth2,1643595145.091475243,0x00004b12
1383,s1-eth2,1643595145.094796845,0x00004b13
1384,s1-eth2,1643595145.097817747,0x00004b14
1385,s1-eth2,1643595145.101888465,0x00004b15
1386,s1-eth2,1643595145.104827221,0x00004b16
1387,s1-eth2,1643595145.110821618,0x00004b17
1388,s1-eth2,1643595145.113952403,0x00004b18
1389,s1-eth2,1643595145.117623900,0x00004b19
1390,s1-eth2,1643595145.120494001,0x00004b1a
1391,s1-eth2,1643595145.123675654,0x00004b1b
1392,s1-eth2,1643595145.127010367,0x00004b1c
1393,s1-eth2,1643595145.130464603,0x00004b1d
1394,s1-eth2,1643595145.134412628,0x00004b1e
1395,s1-eth2,1643595145.136673384,0x00004b1f
1396,s1-eth2,1643595145.139373325,0x00004b20
1397,s1-eth2,1643595145.144178002,0x00004b21
1398,s1-eth2,1643595145.146551528,0x00004b22
1399,s1-eth2,1643595145.149469935,0x00004b23
1400,s1-eth2,1643595145.152196370,0x00004b24
1401,s1-eth2,1643595145.155628981,0x00004b25
1402,s1-eth2,1643595145.159588834,0x00004b26
1403,s1-eth2,1643595145.162052447,0x00004b27
1404,s1-eth2,1643595145.165355381,0x00004b28
1405,s1-eth2,1643595145.168653222,0x00004b29
1406,s1-eth2,1643595145.172450041,0x00004b2a
1407,s1-eth2,1643595145.175730203,0x00004b2b
1408,s1-eth2,1643595145.179665945,0x00004b2c
1409,s1-eth2,1643595145.186334488,0x00004b2d
1410,s1-eth2,1643595145.189128713,0x00004b2e
1411,s1-eth2,1643595145.192194985,0x00004b2f
1412,s1-eth1,1643595145.160492390,0x00004b27
1413,s1-eth1,1643595145.163820891,0x00004b28
1414,s1-eth1,1643595145.167126689,0x00004b29
1415,s1-eth1,1643595145.170765635,0x00004b2a
1416,s1-eth1,1643595145.173988236,0x00004b2b
1417,s1-eth1,1643595145.177968400,0x00004b2c
1418,s1-eth1,1643595145.181890275,0x00004b2d
1419,s1-eth1,1643595145.183843173,0x00004b2e
1420,s1-eth1,1643595145.187200872,0x00004b2f
1421,s1-eth1,1643595145.190507783,0x00004b30
1422,s1-eth1,1643595145.193914163,0x00004b31
1423,s1-eth1,1643595145.197147437,0x00004b32
1424,s1-eth1,1643595145.200558081,0x00004b33
1425,s1-eth1,1643595145.203960596,0x00004b34
1426,s1-eth1,1643595145.207325220,0x00004b35
1427,s1-eth1,1643595145.210793169,0x00004b36
1428,s1-eth1,1643595145.213991209,0x00004b37
1429,s1-eth1,1643595145.217416033,0x00004b38
1430,s1-eth1,1643595145.220635175,0x00004b39
1431,s1-eth1,1643595145.223967696,0x00004b3a
1432,s1-eth1,1643595145.227347083,0x00004b3b
1433,s1-eth1,1643595145.230546339,0x00004b3c
1434,s1-eth1,1643595145.233965312,0x00004b3d
1435,s1-eth1,1643595145.237191810,0x00004b3e
1436,s1-eth1,1643595145.240585458,0x00004b3f
1437,s1-eth1,1643595145.246412576,0x00004b40
1438,s1-eth1,1643595145.247157091,0x00004b41
1439,s1-eth1,1643595145.250423369,0x00004b42
1440,s1-eth1,1643595145.253889670,0x00004b43
1441,s1-eth1,1643595145.258460499,0x00004b44
1442,s1-eth1,1643595145.260680477,0x00004b45
1443,s1-eth1,1643595145.263912488,0x00004b46
1444,s1-eth1,1643595145.267202951,0x00004b47
1445,s1-eth1,1643595145.270497799,0x00004b48
1446,s1-eth1,1643595145.274026404,0x00004b49
1447,s1-eth1,1643595145.277133795,0x00004b4a
1448,s1-eth1,1643595145.280487504,0x00004b4b
1449,s1-eth1,1643595145.283793515,0x00004b4c
1450,s1-eth1,1643595145.287113883,0x00004b4d
1451,s1-eth1,1643595145.290416539,0x00004b4e
1452,s1-eth1,1643595145.294059206,0x00004b4f
1453,s1-eth1,1643595145.297268084,0x00004b50
1454,s1-eth1,1643595145.300414264,0x00004b51
1455,s1-eth1,1643595145.304091712,0x00004b52
1456,s1-eth1,1643595145.307665379,0x00004b53
1457,s1-eth1,1643595145.310689775,0x00004b54
1458,s1-eth1,1643595145.314660103,0x00004b55
1459,s1-eth1,1643595145.317667268,0x00004b56
1460,s1-eth1,1643595145.320732335,0x00004b57
1461,s1-eth1,1643595145.324050655,0x00004b58
1462,s1-eth1,1643595145.327387985,0x00004b59
1463,s1-eth1,1643595145.330721613,0x00004b5a
1464,s1-eth1,1643595145.333745754,0x00004b5b
1465,s1-eth1,1643595145.339158374,0x00004b5c
1466,s1-eth1,1643595145.340721000,0x00004b5d
1467,s1-eth1,1643595145.344744729,0x00004b5e
1468,s1-eth1,1643595145.347441606,0x00004b5f
1469,s1-eth1,1643595145.350729753,0x00004b60
1470,s1-eth1,1643595145.353750854,0x00004b61
1471,s1-eth1,1643595145.357136432,0x00004b62
1472,s1-eth1,1643595145.360536614,0x00004b63
1473,s1-eth1,1643595145.364491530,0x00004b64
1474,s1-eth1,1643595145.367588333,0x00004b65
1475,s1-eth1,1643595145.371057763,0x00004b66
1476,s1-eth1,1643595145.374095041,0x00004b67
1477,s1-eth1,1643595145.390206166,0x00004b6a
1478,s1-eth1,1643595145.390220730,0x00004b6b
1479,s1-eth1,1643595145.390224562,0x00004b6c
1480,s1-eth1,1643595145.390228377,0x00004b6d
1481,s1-eth1,1643595145.390724970,0x00004b6e
1482,s1-eth1,1643595145.393831913,0x00004b6f
1483,s1-eth1,1643595145.397184526,0x00004b70
1484,s1-eth1,1643595145.400517780,0x00004b71
1485,s1-eth1,1643595145.406403394,0x00004b72
1486,s1-eth1,1643595145.407135633,0x00004b73
1487,s1-eth2,1643595145.196244401,0x00004b30
1488,s1-eth2,1643595145.198226759,0x00004b31
1489,s1-eth2,1643595145.199956333,0x00004b32
1490,s1-eth2,1643595145.202155492,0x00004b33
1491,s1-eth2,1643595145.205521195,0x00004b34
1492,s1-eth2,1643595145.208690297,0x00004b35
1493,s1-eth2,1643595145.212047328,0x00004b36
1494,s1-eth2,1643595145.215256944,0x00004b37
1495,s1-eth2,1643595145.218686717,0x00004b38
1496,s1-eth2,1643595145.221845577,0x00004b39
1497,s1-eth2,1643595145.225210948,0x00004b3a
1498,s1-eth2,1643595145.228621791,0x00004b3b
1499,s1-eth2,1643595145.231930317,0x00004b3c
1500,s1-eth2,1643595145.235326493,0x00004b3d
1501,s1-eth2,1643595145.238540806,0x00004b3e
1502,s1-eth2,1643595145.241923635,0x00004b3f
1503,s1-eth2,1643595145.251816917,0x00004b40
1504,s1-eth2,1643595145.254845096,0x00004b41
1505,s1-eth2,1643595145.263665262,0x00004b42
1506,s1-eth2,1643595145.266922180,0x00004b43
1507,s1-eth2,1643595145.269969035,0x00004b44
1508,s1-eth2,1643595145.272512526,0x00004b45
1509,s1-eth2,1643595145.276478244,0x00004b46
1510,s1-eth2,1643595145.278383169,0x00004b47
1511,s1-eth2,1643595145.280320686,0x00004b48
1512,s1-eth2,1643595145.281967407,0x00004b49
1513,s1-eth2,1643595145.283700205,0x00004b4a
1514,s1-eth2,1643595145.285308590,0x00004b4b
1515,s1-eth2,1643595145.286780213,0x00004b4c
1516,s1-eth2,1643595145.288529159,0x00004b4d
1517,s1-eth2,1643595145.292276931,0x00004b4e
1518,s1-eth2,1643595145.294905583,0x00004b4f
1519,s1-eth2,1643595145.298049077,0x00004b50
1520,s1-eth2,1643595145.301214665,0x00004b51
1521,s1-eth2,1643595145.304876100,0x00004b52
1522,s1-eth2,1643595145.308400829,0x00004b53
1523,s1-eth2,1643595145.311478208,0x00004b54
1524,s1-eth2,1643595145.315394542,0x00004b55
1525,s1-eth2,1643595145.318400538,0x00004b56
1526,s1-eth2,1643595145.321409214,0x00004b57
1527,s1-eth2,1643595145.324721995,0x00004b58
1528,s1-eth2,1643595145.328058519,0x00004b59
1529,s1-eth2,1643595145.331398446,0x00004b5a
1530,s1-eth2,1643595145.334474581,0x00004b5b
1531,s1-eth2,1643595145.339850128,0x00004b5c
1532,s1-eth2,1643595145.341379351,0x00004b5d
1533,s1-eth2,1643595145.345448164,0x00004b5e
1534,s1-eth2,1643595145.348105552,0x00004b5f
1535,s1-eth2,1643595145.351465654,0x00004b60
1536,s1-eth2,1643595145.354445803,0x00004b61
1537,s1-eth2,1643595145.357810444,0x00004b62
1538,s1-eth2,1643595145.361402850,0x00004b63
1539,s1-eth2,1643595145.365247212,0x00004b64
1540,s1-eth2,1643595145.368306994,0x00004b65
1541,s1-eth2,1643595145.371697858,0x00004b66
1542,s1-eth2,1643595145.374715920,0x00004b67
1543,s1-eth2,1643595145.391672105,0x00004b6a
1544,s1-eth2,1643595145.392560596,0x00004b6b
1545,s1-eth2,1643595145.393563553,0x00004b6c
1546,s1-eth2,1643595145.394539887,0x00004b6d
1547,s1-eth2,1643595145.395382029,0x00004b6e
1548,s1-eth2,1643595145.396253479,0x00004b6f
1549,s1-eth2,1643595145.398177126,0x00004b70
1550,s1-eth2,1643595145.401434205,0x00004b71
1551,s1-eth2,1643595145.407619224,0x00004b72
1552,s1-eth2,1643595145.408551009,0x00004b73
1553,s1-eth2,1643595145.414578914,0x00004b74
1554,s1-eth2,1643595145.417225382,0x00004b75
1555,s1-eth2,1643595145.420162887,0x00004b76
1556,s1-eth2,1643595145.423474516,0x00004b77
1557,s1-eth2,1643595145.426772405,0x00004b78
1558,s1-eth2,1643595145.429954850,0x00004b79
1559,s1-eth2,1643595145.433336951,0x00004b7a
1560,s1-eth2,1643595145.436614880,0x00004b7b
1561,s1-eth2,1643595145.439420260,0x00004b7c
1562,s1-eth2,1643595145.442344185,0x00004b7d
1563,s1-eth1,1643595145.411337751,0x00004b74
1564,s1-eth1,1643595145.413902577,0x00004b75
1565,s1-eth1,1643595145.417325743,0x00004b76
1566,s1-eth1,1643595145.420650551,0x00004b77
1567,s1-eth1,1643595145.423945314,0x00004b78
1568,s1-eth1,1643595145.427283481,0x00004b79
1569,s1-eth1,1643595145.430595317,0x00004b7a
1570,s1-eth1,1643595145.433985613,0x00004b7b
1571,s1-eth1,1643595145.437258896,0x00004b7c
1572,s1-eth1,1643595145.440605924,0x00004b7d
1573,s1-eth1,1643595145.445140737,0x00004b7e
1574,s1-eth1,1643595145.447151518,0x00004b7f
1575,s1-eth1,1643595145.450747856,0x00004b80
1576,s1-eth1,1643595145.453928265,0x00004b81
1577,s1-eth1,1643595145.457206543,0x00004b82
1578,s1-eth1,1643595145.460558805,0x00004b83
1579,s1-eth1,1643595145.466285588,0x00004b85
1580,s1-eth1,1643595145.467504063,0x00004b86
1581,s1-eth1,1643595145.470740587,0x00004b87
1582,s1-eth1,1643595145.474133317,0x00004b88
1583,s1-eth1,1643595145.477324929,0x00004b89
1584,s1-eth1,1643595145.480652918,0x00004b8a
1585,s1-eth1,1643595145.492416664,0x00004b8b
1586,s1-eth1,1643595145.492433731,0x00004b8c
1587,s1-eth1,1643595145.492438789,0x00004b8d
1588,s1-eth1,1643595145.493821542,0x00004b8e
1589,s1-eth1,1643595145.497122415,0x00004b8f
1590,s1-eth1,1643595145.500535135,0x00004b90
1591,s1-eth1,1643595145.503843165,0x00004b91
1592,s1-eth1,1643595145.507181747,0x00004b92
1593,s1-eth1,1643595145.510549032,0x00004b93
1594,s1-eth1,1643595145.514323686,0x00004b94
1595,s1-eth1,1643595145.517372258,0x00004b95
1596,s1-eth1,1643595145.520520337,0x00004b96
1597,s1-eth1,1643595145.524063787,0x00004b97
1598,s1-eth1,1643595145.527398940,0x00004b98
1599,s1-eth1,1643595145.530768766,0x00004b99
1600,s1-eth1,1643595145.533924732,0x00004b9a
1601,s1-eth1,1643595145.537428179,0x00004b9b
1602,s1-eth1,1643595145.540736624,0x00004b9c
1603,s1-eth1,1643595145.544405142,0x00004b9d
1604,s1-eth1,1643595145.547251457,0x00004b9e
1605,s1-eth1,1643595145.550709183,0x00004b9f
1606,s1-eth1,1643595145.553808213,0x00004ba0
1607,s1-eth1,1643595145.557189422,0x00004ba1
1608,s1-eth1,1643595145.560528820,0x00004ba2
1609,s1-eth1,1643595145.566314490,0x00004ba3
1610,s1-eth1,1643595145.567158026,0x00004ba4
1611,s1-eth1,1643595145.570840365,0x00004ba5
1612,s1-eth1,1643595145.574016062,0x00004ba6
1613,s1-eth1,1643595145.577337066,0x00004ba7
1614,s1-eth1,1643595145.580664572,0x00004ba8
1615,s1-eth1,1643595145.584005649,0x00004ba9
1616,s1-eth1,1643595145.587178294,0x00004baa
1617,s1-eth1,1643595145.591508256,0x00004bab
1618,s1-eth1,1643595145.594140822,0x00004bac
1619,s1-eth1,1643595145.597349003,0x00004bad
1620,s1-eth1,1643595145.600601248,0x00004bae
1621,s1-eth1,1643595145.607107262,0x00004baf
1622,s1-eth1,1643595145.607118002,0x00004bb0
1623,s1-eth1,1643595145.610663931,0x00004bb1
1624,s1-eth1,1643595145.614012230,0x00004bb2
1625,s1-eth1,1643595145.617308837,0x00004bb3
1626,s1-eth1,1643595145.620785907,0x00004bb4
1627,s1-eth1,1643595145.623894128,0x00004bb5
1628,s1-eth1,1643595145.627303302,0x00004bb6
1629,s1-eth1,1643595145.630673501,0x00004bb7
1630,s1-eth1,1643595145.633981326,0x00004bb8
1631,s1-eth1,1643595145.637208122,0x00004bb9
1632,s1-eth1,1643595145.640645460,0x00004bba
1633,s1-eth1,1643595145.644556428,0x00004bbb
1634,s1-eth1,1643595145.647145691,0x00004bbc
1635,s1-eth1,1643595145.650518659,0x00004bbd
1636,s1-eth1,1643595145.653879799,0x00004bbe
1637,s1-eth1,1643595145.657203024,0x00004bbf
1638,s1-eth1,1643595145.660534563,0x00004bc0
1639,s1-eth2,1643595145.447018177,0x00004b7e
1640,s1-eth2,1643595145.448786088,0x00004b7f
1641,s1-eth2,1643595145.452507371,0x00004b80
1642,s1-eth2,1643595145.455614633,0x00004b81
1643,s1-eth2,1643595145.458958918,0x00004b82
1644,s1-eth2,1643595145.462250113,0x00004b83
1645,s1-eth2,1643595145.467459687,0x00004b85
1646,s1-eth2,1643595145.468925868,0x00004b86
1647,s1-eth2,1643595145.472044573,0x00004b87
1648,s1-eth2,1643595145.475411877,0x00004b88
1649,s1-eth2,1643595145.478705916,0x00004b89
1650,s1-eth2,1643595145.481947963,0x00004b8a
1651,s1-eth2,1643595145.493875550,0x00004b8b
1652,s1-eth2,1643595145.494933600,0x00004b8c
1653,s1-eth2,1643595145.495957755,0x00004b8d
1654,s1-eth2,1643595145.496938886,0x00004b8e
1655,s1-eth2,1643595145.498375817,0x00004b8f
1656,s1-eth2,1643595145.501872871,0x00004b90
1657,s1-eth2,1643595145.505131165,0x00004b91
1658,s1-eth2,1643595145.508355500,0x00004b92
1659,s1-eth2,1643595145.511271206,0x00004b93
1660,s1-eth2,1643595145.515170607,0x00004b94
1661,s1-eth2,1643595145.518188445,0x00004b95
1662,s1-eth2,1643595145.521253885,0x00004b96
1663,s1-eth2,1643595145.524799725,0x00004b97
1664,s1-eth2,1643595145.528124448,0x00004b98
1665,s1-eth2,1643595145.531499780,0x00004b99
1666,s1-eth2,1643595145.534675043,0x00004b9a
1667,s1-eth2,1643595145.538189923,0x00004b9b
1668,s1-eth2,1643595145.541473327,0x00004b9c
1669,s1-eth2,1643595145.545200391,0x00004b9d
1670,s1-eth2,1643595145.548149559,0x00004b9e
1671,s1-eth2,1643595145.551708558,0x00004b9f
1672,s1-eth2,1643595145.554824553,0x00004ba0
1673,s1-eth2,1643595145.558335597,0x00004ba1
1674,s1-eth2,1643595145.561652331,0x00004ba2
1675,s1-eth2,1643595145.567788215,0x00004ba3
1676,s1-eth2,1643595145.568961929,0x00004ba4
1677,s1-eth2,1643595145.572094660,0x00004ba5
1678,s1-eth2,1643595145.575269734,0x00004ba6
1679,s1-eth2,1643595145.578597818,0x00004ba7
1680,s1-eth2,1643595145.581797605,0x00004ba8
1681,s1-eth2,1643595145.585162668,0x00004ba9
1682,s1-eth2,1643595145.588309529,0x00004baa
1683,s1-eth2,1643595145.592762414,0x00004bab
1684,s1-eth2,1643595145.595262902,0x00004bac
1685,s1-eth2,1643595145.598508859,0x00004bad
1686,s1-eth2,1643595145.601819547,0x00004bae
1687,s1-eth2,1643595145.608217079,0x00004baf
1688,s1-eth2,1643595145.609171491,0x00004bb0
1689,s1-eth2,1643595145.611781752,0x00004bb1
1690,s1-eth2,1643595145.615150527,0x00004bb2
1691,s1-eth2,1643595145.618512169,0x00004bb3
1692,s1-eth2,1643595145.621900718,0x00004bb4
1693,s1-eth2,1643595145.625018913,0x00004bb5
1694,s1-eth2,1643595145.628534830,0x00004bb6
1695,s1-eth2,1643595145.631894594,0x00004bb7
1696,s1-eth2,1643595145.635247053,0x00004bb8
1697,s1-eth2,1643595145.638477799,0x00004bb9
1698,s1-eth2,1643595145.641865052,0x00004bba
1699,s1-eth2,1643595145.645842906,0x00004bbb
1700,s1-eth2,1643595145.649145642,0x00004bbc
1701,s1-eth2,1643595145.652039535,0x00004bbd
1702,s1-eth2,1643595145.655753651,0x00004bbe
1703,s1-eth2,1643595145.659073171,0x00004bbf
1704,s1-eth2,1643595145.662382188,0x00004bc0
1705,s1-eth2,1643595145.667928516,0x00004bc1
1706,s1-eth2,1643595145.669147208,0x00004bc2
1707,s1-eth2,1643595145.671707257,0x00004bc3
1708,s1-eth2,1643595145.675620483,0x00004bc4
1709,s1-eth2,1643595145.679221604,0x00004bc5
1710,s1-eth2,1643595145.683678394,0x00004bc6
1711,s1-eth2,1643595145.687336482,0x00004bc7
1712,s1-eth2,1643595145.688285544,0x00004bc8
1713,s1-eth2,1643595145.691622627,0x00004bc9
1714,s1-eth2,1643595145.695262679,0x00004bca
1715,s1-eth1,1643595145.666162182,0x00004bc1
1716,s1-eth1,1643595145.667167996,0x00004bc2
1717,s1-eth1,1643595145.670488321,0x00004bc3
1718,s1-eth1,1643595145.674180855,0x00004bc4
1719,s1-eth1,1643595145.677941637,0x00004bc5
1720,s1-eth1,1643595145.681839334,0x00004bc6
1721,s1-eth1,1643595145.686115910,0x00004bc7
1722,s1-eth1,1643595145.687141976,0x00004bc8
1723,s1-eth1,1643595145.690502682,0x00004bc9
1724,s1-eth1,1643595145.694004815,0x00004bca
1725,s1-eth1,1643595145.697271014,0x00004bcb
1726,s1-eth1,1643595145.700601203,0x00004bcc
1727,s1-eth1,1643595145.703991615,0x00004bcd
1728,s1-eth1,1643595145.707333892,0x00004bce
1729,s1-eth1,1643595145.710677902,0x00004bcf
1730,s1-eth1,1643595145.714006537,0x00004bd0
1731,s1-eth1,1643595145.717323638,0x00004bd1
1732,s1-eth1,1643595145.720775903,0x00004bd2
1733,s1-eth1,1643595145.723904208,0x00004bd3
1734,s1-eth1,1643595145.727307909,0x00004bd4
1735,s1-eth1,1643595145.730633591,0x00004bd5
1736,s1-eth1,1643595145.733977350,0x00004bd6
1737,s1-eth1,1643595145.740504348,0x00004bd8
1738,s1-eth1,1643595145.740514699,0x00004bd9
1739,s1-eth1,1643595145.743998914,0x00004bda
1740,s1-eth1,1643595145.747317511,0x00004bdb
1741,s1-eth1,1643595145.750675385,0x00004bdc
1742,s1-eth1,1643595145.753873673,0x00004bdd
1743,s1-eth1,1643595145.757192572,0x00004bde
1744,s1-eth1,1643595145.760531458,0x00004bdf
1745,s1-eth1,1643595145.766205725,0x00004be1
1746,s1-eth1,1643595145.767222304,0x00004be2
1747,s1-eth1,1643595145.770575750,0x00004be3
1748,s1-eth1,1643595145.773946521,0x00004be4
1749,s1-eth1,1643595145.779400136,0x00004be5
1750,s1-eth1,1643595145.780535592,0x00004be6
1751,s1-eth1,1643595145.784019921,0x00004be7
1752,s1-eth1,1643595145.787329343,0x00004be8
1753,s1-eth1,1643595145.790663060,0x00004be9
1754,s1-eth1,1643595145.793788550,0x00004bea
1755,s1-eth1,1643595145.797132363,0x00004beb
1756,s1-eth1,1643595145.800615856,0x00004bec
1757,s1-eth1,1643595145.803924678,0x00004bed
1758,s1-eth1,1643595145.807261539,0x00004bee
1759,s1-eth1,1643595145.810991647,0x00004bef
1760,s1-eth1,1643595145.813996193,0x00004bf0
1761,s1-eth1,1643595145.819204461,0x00004bf1
1762,s1-eth1,1643595145.820505231,0x00004bf2
1763,s1-eth1,1643595145.824043490,0x00004bf3
1764,s1-eth1,1643595145.827338066,0x00004bf4
1765,s1-eth1,1643595145.830710023,0x00004bf5
1766,s1-eth1,1643595145.834006422,0x00004bf6
1767,s1-eth1,1643595145.837510479,0x00004bf7
1768,s1-eth1,1643595145.840625760,0x00004bf8
1769,s1-eth1,1643595145.844095995,0x00004bf9
1770,s1-eth1,1643595145.847612088,0x00004bfa
1771,s1-eth1,1643595145.851316045,0x00004bfb
1772,s1-eth1,1643595145.854260772,0x00004bfc
1773,s1-eth1,1643595145.857237250,0x00004bfd
1774,s1-eth1,1643595145.860535467,0x00004bfe
1775,s1-eth1,1643595145.863968600,0x00004bff
1776,s1-eth1,1643595145.869176138,0x00004c00
1777,s1-eth1,1643595145.870490779,0x00004c01
1778,s1-eth1,1643595145.874009877,0x00004c02
1779,s1-eth1,1643595145.877345624,0x00004c03
1780,s1-eth1,1643595145.880695463,0x00004c04
1781,s1-eth1,1643595145.883865734,0x00004c05
1782,s1-eth1,1643595145.887514336,0x00004c06
1783,s1-eth1,1643595145.890668961,0x00004c07
1784,s1-eth1,1643595145.893996954,0x00004c08
1785,s1-eth1,1643595145.897812681,0x00004c09
1786,s1-eth1,1643595145.900574005,0x00004c0a
1787,s1-eth1,1643595145.903994961,0x00004c0b
1788,s1-eth1,1643595145.907325935,0x00004c0c
1789,s1-eth1,1643595145.910623182,0x00004c0d
1790,s1-eth1,1643595145.914161022,0x00004c0e
1791,s1-eth2,1643595145.698696750,0x00004bcb
1792,s1-eth2,1643595145.701773732,0x00004bcc
1793,s1-eth2,1643595145.705127620,0x00004bcd
1794,s1-eth2,1643595145.708463229,0x00004bce
1795,s1-eth2,1643595145.711797358,0x00004bcf
1796,s1-eth2,1643595145.715123638,0x00004bd0
1797,s1-eth2,1643595145.718527668,0x00004bd1
1798,s1-eth2,1643595145.721897076,0x00004bd2
